"ID","Year","ACT","GPA","HS.Percentile","Date.App.Submitted","Date.App.Completed","Date.Deposited","Zip","Royal15","Cost.of.Attendance","Total.Gift","Total.Institutional.Gift","Gross.Need","Date.FAFSA.Received","Date.Award.Packaged","Date.CREDO.Invitation.Sent","Date.CREDO.Contract.Received","Distance.Mhd","Zip.Median.Income","Zip.Population","Zip.Pct.White","Zip.Alumni.Pop","Zip.Alumni.Density","HS.Size","Music.Interest","Athletic.Interest","Legacy.Relationship","Gender.Indicator","Final.Status","Ethnicity.Indicator","Lutheran.Indicator","Religious.Indicator"
"App ID-75804","2014 Fall",32,3.91,94,"2013-10-16",NA,NA,58104,0,NA,0,0,0,NA,NA,NA,NA,3.65,66172,31429,0.9349,607,0.0193,NA,0,0,0,1,0,0,0,0
"App ID-75805","2014 Fall",27,3.94,70,"2013-09-03",NA,"2013-10-16",58103,0,41484,16500,16500,0,"2014-03-18","2014-03-25",NA,NA,2.52,42616,48506,0.8627,521,0.0107,NA,0,0,0,1,1,0,0,1
"App ID-75806","2014 Fall",26,3.99,83,"2013-09-16",NA,"2013-12-06",58047,0,41484,17500,17500,0,"2014-02-25","2014-03-19",NA,NA,10.18,89458,3858,0.987,54,0.014,NA,0,0,0,0,1,0,1,1
"App ID-75807","2014 Fall",29,3.98,NA,"2013-09-25",NA,NA,58103,0,41484,0,0,40137,"2014-03-27",NA,"2014-03-10",NA,2.52,42616,48506,0.8627,521,0.0107,NA,1,0,0,0,0,0,0,0
"App ID-75808","2014 Fall",28,3.96,78,"2013-08-30",NA,"2014-01-31",56529,0,41484,32500,32500,0,"2014-03-04","2014-03-19","2014-03-10",NA,3.12,45753,4104,0.9423,58,0.0141,NA,1,0,0,0,1,0,1,1
"App ID-75809","2014 Fall",26,3.98,80,"2013-09-17",NA,"2013-10-04",58102,0,41484,39500,39500,28393,"2014-02-25","2014-03-20",NA,NA,2.66,41554,31233,0.8977,362,0.0116,NA,0,1,0,0,1,0,1,1
"App ID-75810","2014 Fall",31,3.99,75,"2013-08-07",NA,"2014-02-26",58104,0,41484,29150,26270,40012,"2014-04-24","2014-06-30","2014-03-10","2014-03-31",3.65,66172,31429,0.9349,607,0.0193,NA,0,0,0,0,1,0,1,1
"App ID-75811","2014 Fall",31,4,93,"2013-08-12",NA,"2014-02-17",58078,0,41484,20000,20000,16161,"2014-03-18","2014-03-25","2014-03-10","2014-05-02",6.17,69383,28728,0.9095,310,0.0108,NA,1,1,0,1,1,0,1,1
"App ID-75812","2014 Fall",24,3.69,50,"2013-07-26",NA,"2013-10-16",58045,0,41484,12000,12000,0,"2014-03-12","2014-03-19",NA,NA,39.62,55219,2441,0.9853,24,0.0098,NA,1,1,0,0,1,0,1,1
"App ID-75813","2014 Fall",25,3.5,NA,"2013-10-15",NA,NA,58103,0,NA,0,0,0,NA,NA,NA,NA,2.52,42616,48506,0.8627,521,0.0107,NA,0,0,0,1,0,0,0,1
"App ID-75814","2014 Fall",31,4,99,"2013-09-18",NA,"2013-10-01",58438,0,41484,17500,17500,0,"2014-02-18","2014-03-28","2014-03-10",NA,144.64,53500,684,0.9386,3,0.0044,NA,0,0,0,0,1,0,1,1
"App ID-75815","2014 Fall",24,3.68,NA,"2013-10-07",NA,NA,58203,0,NA,0,0,0,NA,NA,NA,NA,75.06,37353,18098,0.8576,29,0.0016,NA,0,0,0,0,0,0,0,1
"App ID-75816","2014 Fall",27,3.71,NA,"2013-08-08",NA,NA,58201,0,NA,0,0,0,NA,NA,NA,NA,73.7,49018,36448,0.906,163,0.0045,NA,0,0,0,0,0,0,0,1
"App ID-75817","2014 Fall",26,4,0,"2013-08-28",NA,"2014-01-24",58201,0,41484,17500,17500,13498,"2014-03-11","2014-03-21",NA,NA,73.7,49018,36448,0.906,163,0.0045,NA,1,0,0,0,1,0,1,1
"App ID-75819","2014 Fall",28,3.56,NA,"2013-10-21",NA,NA,58201,0,NA,0,0,0,NA,NA,NA,NA,73.7,49018,36448,0.906,163,0.0045,NA,0,0,0,0,0,0,0,0
"App ID-75820","2014 Fall",21,3.8,NA,"2013-10-14",NA,NA,58201,0,NA,0,0,0,NA,NA,NA,NA,73.7,49018,36448,0.906,163,0.0045,NA,0,1,0,0,0,0,1,1
"App ID-75821","2014 Fall",30,4,NA,"2013-10-21",NA,"2013-12-11",58201,0,41484,17500,17500,18380,"2014-02-18","2014-03-17","2014-03-10",NA,73.7,49018,36448,0.906,163,0.0045,NA,1,0,0,0,0,0,0,1
"App ID-75822","2014 Fall",27,3.72,NA,"2013-10-14",NA,NA,58201,0,NA,0,0,0,NA,NA,NA,NA,73.7,49018,36448,0.906,163,0.0045,NA,0,0,0,1,0,0,0,1
"App ID-75823","2014 Fall",26,3.8,0,"2013-08-09",NA,"2014-03-31",56560,0,NA,40366,30636,44674,"2014-03-14","2014-03-21",NA,NA,0.64,53139,41737,0.9084,951,0.0228,NA,0,0,0,1,1,0,1,1
"App ID-75824","2014 Fall",32,3.77,NA,"2013-07-26",NA,NA,58545,0,41484,22500,22500,31974,"2014-02-25","2014-03-20","2014-03-10",NA,230.44,74441,3657,0.9467,3,8e-04,588,1,0,0,1,0,0,0,1
"App ID-75825","2014 Fall",28,3.78,79,"2013-10-14",NA,"2013-12-06",58545,0,41484,23910,23910,34169,"2014-02-18","2014-03-17",NA,NA,230.44,74441,3657,0.9467,3,8e-04,588,0,1,0,1,1,0,1,1
"App ID-75826","2014 Fall",27,4,NA,"2013-06-28",NA,NA,58401,0,41484,43780,43780,39943,"2014-02-18","2014-03-20",NA,NA,91.71,49515,17287,0.9498,47,0.0027,2185,1,0,0,0,0,0,1,1
"App ID-75827","2014 Fall",20,4,NA,"2013-03-13",NA,NA,58401,0,NA,0,0,0,NA,NA,NA,NA,91.71,49515,17287,0.9498,47,0.0027,2185,0,0,0,0,0,0,0,0
"App ID-75829","2014 Fall",25,3.98,NA,"2013-10-07",NA,NA,58051,0,41484,14500,14500,5858,"2014-02-25","2014-03-20",NA,NA,18.85,82386,1355,0.983,26,0.0192,576,0,0,0,1,0,0,0,1
"App ID-75830","2014 Fall",23,4,NA,"2013-10-14","2013-10-27",NA,58051,0,41484,17340,17340,20401,"2014-03-12","2014-03-21",NA,NA,18.85,82386,1355,0.983,26,0.0192,576,1,1,0,0,0,0,0,1
"App ID-75831","2014 Fall",23,3.76,NA,"2013-10-17",NA,NA,58458,0,NA,0,0,0,NA,NA,NA,NA,80.45,54038,1261,0.9905,2,0.0016,NA,0,0,0,0,0,0,1,1
"App ID-75832","2014 Fall",25,3.98,NA,"2013-06-25",NA,"2013-07-15",58249,0,NA,0,0,0,NA,NA,NA,NA,150.96,64375,2537,0.9645,6,0.0024,379,0,1,0,0,0,0,1,1
"App ID-75833","2014 Fall",30,3.68,82,"2013-07-22",NA,"2014-02-06",58554,0,41484,26950,22770,39955,"2014-02-26","2014-06-18",NA,NA,194.95,59908,23664,0.9264,44,0.0019,3275,1,0,0,1,1,0,1,1
"App ID-75834","2014 Fall",26,3.49,80,"2013-07-11",NA,"2014-01-14",58554,0,41484,35070,35070,32469,"2014-03-13","2014-04-15",NA,NA,194.95,59908,23664,0.9264,44,0.0019,3275,1,1,1,1,1,0,0,0
"App ID-75835","2014 Fall",19,3.01,NA,"2013-06-06",NA,NA,58554,0,NA,0,0,0,NA,NA,NA,NA,194.95,59908,23664,0.9264,44,0.0019,3275,1,0,0,0,0,0,0,1
"App ID-75836","2014 Fall",24,3.8,NA,"2013-09-26",NA,NA,58554,0,41484,25260,22260,37150,"2014-02-18","2014-03-17",NA,NA,194.95,59908,23664,0.9264,44,0.0019,3275,1,0,0,0,0,0,1,1
"App ID-75837","2014 Fall",25,3.99,92,"2013-10-14",NA,"2013-11-15",58257,0,41484,13500,13500,0,"2014-03-04","2014-03-19",NA,NA,51.14,47422,2049,0.9556,13,0.0063,NA,0,0,0,0,1,0,1,1
"App ID-75838","2014 Fall",34,4,NA,"2013-06-27",NA,NA,58703,0,41484,17500,17500,3243,"2014-02-18","2014-03-17","2014-03-10",NA,232.99,60901,19879,0.9005,21,0.0011,NA,0,0,0,0,0,0,1,1
"App ID-75839","2014 Fall",27,4,99,"2013-09-02",NA,"2014-01-17",58701,0,41484,16000,16000,0,"2014-04-08","2014-04-09",NA,NA,231.24,59167,31844,0.9025,52,0.0016,NA,0,1,0,0,0,0,1,1
"App ID-75840","2014 Fall",27,3.95,NA,"2013-10-07",NA,NA,58761,0,NA,0,0,0,NA,NA,NA,NA,256.69,64542,1224,0.9837,NA,NA,289,0,0,0,0,0,0,1,1
"App ID-75841","2014 Fall",26,3.67,NA,"2013-10-07",NA,NA,58474,0,41484,19790,19790,24742,"2014-02-17","2014-03-17",NA,NA,80.45,55183,2700,0.9748,7,0.0026,480,1,0,0,1,0,0,0,1
"App ID-75842","2014 Fall",32,3.98,0,"2013-06-12",NA,"2013-08-21",58474,0,41484,23750,23750,31680,"2014-03-12","2014-03-21","2014-03-10","2014-03-28",80.45,55183,2700,0.9748,7,0.0026,480,0,0,0,0,1,0,1,1
"App ID-75843","2014 Fall",29,3.71,75,"2013-08-01",NA,"2014-04-03",58366,0,41484,16000,16000,0,"2014-03-17","2014-03-21",NA,NA,189.72,55577,1345,0.7717,6,0.0045,129,0,0,0,0,1,0,1,1
"App ID-75844","2014 Fall",31,3.99,NA,"2013-08-20",NA,"2013-10-29",58367,0,41484,0,0,0,"2014-02-25",NA,"2014-03-10",NA,191.22,41417,1570,0.5414,3,0.0019,240,1,0,0,0,0,0,0,1
"App ID-75845","2014 Fall",24,3.44,NA,"2013-09-30",NA,NA,58368,0,NA,0,0,0,NA,NA,NA,NA,182.78,41357,3912,0.9363,9,0.0023,571,0,1,0,0,0,1,0,1
"App ID-75846","2014 Fall",25,3.79,90,"2013-06-27",NA,"2013-08-15",58368,0,41484,16000,16000,0,"2014-03-06","2014-03-20",NA,NA,182.78,41357,3912,0.9363,9,0.0023,571,0,0,0,0,1,0,0,0
"App ID-75847","2014 Fall",28,3.97,NA,"2013-08-30",NA,NA,58278,0,NA,0,0,0,NA,NA,NA,NA,64.98,91875,1903,0.9832,13,0.0068,NA,0,1,0,1,0,0,0,1
"App ID-75848","2014 Fall",31,4,NA,"2013-08-16",NA,NA,58278,0,NA,0,0,0,NA,NA,NA,NA,64.98,91875,1903,0.9832,13,0.0068,NA,0,1,0,0,0,0,0,0
"App ID-75849","2014 Fall",23,3.36,63,"2013-10-14",NA,"2014-05-08",58278,0,41484,15000,15000,0,"2014-04-08","2014-04-15",NA,NA,64.98,91875,1903,0.9832,13,0.0068,NA,0,0,0,0,1,0,1,1
"App ID-75850","2014 Fall",22,3.41,NA,"2013-08-12",NA,"2013-11-15",58201,0,NA,0,0,0,NA,NA,NA,NA,73.7,49018,36448,0.906,163,0.0045,NA,1,0,0,0,0,0,0,0
"App ID-75851","2014 Fall",24,3.65,NA,"2013-07-01",NA,NA,58072,0,NA,0,0,0,NA,NA,NA,NA,58.62,53655,8032,0.9412,23,0.0029,1087,0,0,0,0,0,0,1,1
"App ID-75852","2014 Fall",30,4,NA,"2013-10-16",NA,NA,58790,0,NA,0,0,0,NA,NA,NA,NA,211.28,55208,1648,0.9958,8,0.0049,378,0,1,0,0,0,0,0,1
"App ID-75853","2014 Fall",33,4,NA,"2013-06-10",NA,NA,58075,0,41484,17500,17500,0,"2014-02-18","2014-03-20","2014-03-10",NA,41.36,53324,9050,0.9303,40,0.0044,NA,1,0,0,0,0,0,1,1
"App ID-75854","2014 Fall",25,3.49,NA,"2013-10-16",NA,NA,58075,0,NA,0,0,0,NA,NA,NA,NA,41.36,53324,9050,0.9303,40,0.0044,NA,0,0,0,0,0,0,0,1
"App ID-75855","2014 Fall",24,3.56,64,"2013-10-16",NA,"2013-11-06",58075,0,41484,28460,18730,44474,"2014-03-04","2014-03-20",NA,NA,41.36,53324,9050,0.9303,40,0.0044,NA,0,0,0,0,1,0,0,1
"App ID-75857","2014 Fall",24,3.6,82,"2013-09-19",NA,"2013-10-30",58103,0,41484,22840,22840,33600,"2014-02-20","2014-03-19",NA,NA,2.52,42616,48506,0.8627,521,0.0107,6335,0,0,0,1,1,0,0,1
"App ID-75858","2014 Fall",26,3.81,NA,"2013-09-27",NA,NA,58078,0,NA,0,0,0,NA,NA,NA,NA,6.17,69383,28728,0.9095,310,0.0108,6335,0,1,0,0,0,0,1,1
"App ID-75859","2014 Fall",23,3.43,NA,"2013-08-12",NA,NA,58047,0,NA,0,0,0,NA,NA,NA,NA,10.18,89458,3858,0.987,54,0.014,6335,0,1,0,0,0,0,1,1
"App ID-75860","2014 Fall",23,3.73,NA,"2013-10-08",NA,"2014-01-14",58042,0,NA,0,0,0,NA,NA,NA,NA,10.22,88438,1558,0.9949,15,0.0096,6335,0,0,0,1,0,0,1,1
"App ID-75861","2014 Fall",32,3.77,95,"2013-07-01",NA,"2014-06-04",58078,0,41484,23250,23250,27495,"2014-04-23","2014-04-25",NA,NA,6.17,69383,28728,0.9095,310,0.0108,6335,1,0,0,0,1,0,0,0
"App ID-75862","2014 Fall",25,3.95,NA,"2013-10-14",NA,NA,58078,0,41484,26940,26940,37940,"2014-02-17","2014-05-05",NA,NA,6.17,69383,28728,0.9095,310,0.0108,6335,0,1,0,0,0,0,0,1
"App ID-75863","2014 Fall",24,3.19,NA,"2013-10-24",NA,NA,58078,0,41484,0,0,41210,"2014-02-21",NA,NA,NA,6.17,69383,28728,0.9095,310,0.0108,6335,1,0,0,1,0,0,0,0
"App ID-75864","2014 Fall",24,3.68,NA,"2013-08-07",NA,"2013-10-22",58078,0,NA,0,0,0,NA,NA,NA,NA,6.17,69383,28728,0.9095,310,0.0108,6335,0,0,0,0,0,0,1,1
"App ID-75867","2014 Fall",23,3.38,75,"2013-10-23","2013-10-27","2013-11-07",58078,0,41484,22650,22650,36537,"2014-02-25","2014-03-21",NA,NA,6.17,69383,28728,0.9095,310,0.0108,6335,0,0,0,1,1,0,1,1
"App ID-75868","2014 Fall",29,3.8,77,"2013-10-07",NA,"2014-02-07",58481,0,41484,14500,14500,0,"2014-03-04","2014-03-28",NA,NA,90.8,67750,289,1,NA,NA,NA,0,0,0,0,1,0,0,1
"App ID-75869","2014 Fall",25,3.84,NA,"2013-10-08",NA,NA,44130,0,41484,0,0,5563,"2014-02-18",NA,NA,NA,831.46,48405,50401,0.8844,NA,NA,NA,0,0,0,0,0,0,1,1
"App ID-75872","2014 Fall",30,4,NA,"2013-09-30",NA,NA,56301,0,41484,17500,17500,0,"2014-03-04","2014-03-28","2014-03-10",NA,152.83,52693,32895,0.849,64,0.0019,NA,1,0,0,0,0,0,0,1
"App ID-75873","2014 Fall",32,3.72,95,"2013-06-24",NA,"2014-04-02",57401,0,41484,28580,24700,42663,"2014-03-05","2014-05-06","2014-03-10",NA,127.08,51473,31027,0.915,26,8e-04,NA,1,0,0,1,1,0,0,1
"App ID-75874","2014 Fall",29,3.83,NA,"2013-08-09",NA,NA,57401,0,NA,0,0,0,NA,NA,NA,NA,127.08,51473,31027,0.915,26,8e-04,NA,1,0,0,0,0,0,1,1
"App ID-75875","2014 Fall",25,3.05,NA,"2013-08-20",NA,NA,57401,0,NA,0,0,0,NA,NA,NA,NA,127.08,51473,31027,0.915,26,8e-04,NA,1,0,0,0,0,0,0,0
"App ID-75876","2014 Fall",25,4,NA,"2013-10-10",NA,NA,57717,0,41484,14500,14500,0,"2014-03-04","2014-03-19",NA,NA,373.26,41031,7781,0.9388,1,1e-04,NA,0,0,0,0,0,0,0,1
"App ID-75877","2014 Fall",34,4,99,"2013-05-30",NA,"2014-04-02",57110,0,41484,24267,24267,37441,"2014-02-25","2014-03-20","2014-03-10","2014-04-24",229.22,65815,13531,0.8924,25,0.0018,NA,0,1,0,1,1,0,1,1
"App ID-75878","2014 Fall",32,3.98,0,"2013-08-12",NA,"2014-04-02",57006,0,41484,26210,26210,36403,"2014-03-06","2014-03-20","2014-03-10","2014-04-28",176.95,43330,24959,0.9217,27,0.0011,NA,0,0,0,0,1,0,0,0
"App ID-75879","2014 Fall",33,3.88,NA,"2013-07-15",NA,NA,57006,0,41484,27040,27040,37558,"2014-02-28","2014-04-09","2014-03-10",NA,176.95,43330,24959,0.9217,27,0.0011,NA,1,0,0,1,0,0,0,1
"App ID-75880","2014 Fall",27,3.63,NA,"2013-09-16",NA,NA,57075,0,NA,0,0,0,NA,NA,NA,NA,198.05,71563,873,0.9897,2,0.0023,NA,0,0,0,1,0,0,0,1
"App ID-75882","2014 Fall",27,3.9,NA,"2013-10-07",NA,NA,57043,0,41484,20000,20000,18804,"2014-02-27","2014-03-20",NA,NA,238.6,47692,1335,0.9708,NA,NA,NA,1,1,0,1,0,0,0,1
"App ID-75883","2014 Fall",36,3.99,99,"2013-07-01",NA,"2014-03-21",57042,0,41484,33900,33900,31478,"2014-02-18","2014-03-26","2014-03-10",NA,197.84,44798,9140,0.955,1,1e-04,NA,1,0,0,1,1,0,1,1
"App ID-75884","2014 Fall",30,3.62,NA,"2013-07-24",NA,NA,57252,0,NA,0,0,0,NA,NA,NA,NA,113.69,49145,4526,0.9695,10,0.0022,NA,0,0,0,0,0,0,1,1
"App ID-75885","2014 Fall",24,3.48,64,"2013-10-03",NA,"2013-11-25",57252,0,41484,18500,18500,0,"2014-02-25","2014-03-19",NA,NA,113.69,49145,4526,0.9695,10,0.0022,NA,0,0,0,0,1,0,1,1
"App ID-75887","2014 Fall",27,3.38,NA,"2013-09-24",NA,NA,57301,0,41484,0,0,19801,"2014-04-03",NA,NA,NA,226.07,49517,18431,0.9334,10,5e-04,NA,0,0,0,0,0,0,0,0
"App ID-75888","2014 Fall",26,3.97,NA,"2013-10-11",NA,NA,57366,0,NA,0,0,0,NA,NA,NA,NA,246.8,46250,2416,0.9772,NA,NA,NA,1,0,0,0,0,0,0,0
"App ID-75889","2014 Fall",32,4,NA,"2013-10-18",NA,NA,57702,0,41484,23750,23750,32837,"2014-03-18","2014-03-21","2014-03-10","2014-04-24",369.93,67758,34752,0.8954,38,0.0011,NA,0,1,0,0,0,0,0,1
"App ID-75891","2014 Fall",31,4,NA,"2013-10-04",NA,NA,57105,0,41484,26810,26810,37246,"2014-03-03","2014-03-28","2014-03-10",NA,230.71,52517,23011,0.889,33,0.0014,NA,1,0,0,0,0,0,1,1
"App ID-75892","2014 Fall",33,4,NA,"2013-08-16",NA,"2014-02-11",57107,0,41484,0,0,42832,"2014-04-08",NA,"2014-03-10","2014-04-25",227.7,56875,8643,0.9017,7,8e-04,NA,1,0,0,0,0,0,0,0
"App ID-75894","2014 Fall",27,3.97,96,"2013-10-01",NA,"2013-11-06",57106,0,41484,16500,16500,0,"2014-02-18","2014-03-17",NA,NA,231.03,58061,41763,0.9148,37,9e-04,NA,0,1,0,1,1,0,0,0
"App ID-75895","2014 Fall",29,3.9,NA,"2013-09-16",NA,NA,57103,0,NA,0,0,0,NA,NA,NA,NA,229.79,53140,35856,0.8061,35,0.001,NA,1,0,0,0,0,0,0,1
"App ID-75896","2014 Fall",32,3.76,NA,"2013-07-22",NA,NA,57103,0,NA,0,0,0,NA,NA,NA,NA,229.79,53140,35856,0.8061,35,0.001,NA,1,0,0,1,0,0,0,0
"App ID-75897","2014 Fall",34,3.69,NA,"2013-09-11",NA,NA,57110,0,41484,17500,17500,15705,"2014-02-19","2014-03-20",NA,NA,229.22,65815,13531,0.8924,25,0.0018,NA,0,0,0,0,0,0,0,1
"App ID-75898","2014 Fall",30,4,99,"2013-08-06",NA,"2014-03-17",57110,0,41484,17500,17500,0,"2014-02-19","2014-03-19","2014-03-10",NA,229.22,65815,13531,0.8924,25,0.0018,NA,0,1,0,1,1,0,0,1
"App ID-75899","2014 Fall",32,4,NA,"2013-07-12",NA,"2013-09-23",37135,0,41484,17500,17500,0,"2014-02-17","2014-03-17","2014-03-10",NA,915.64,99189,9999,0.8119,NA,NA,NA,1,0,0,0,0,0,0,0
"App ID-75901","2014 Fall",25,3.9,NA,"2013-09-18",NA,NA,38116,0,NA,0,0,0,NA,NA,NA,NA,888.45,37131,41491,0.0546,NA,NA,NA,0,0,0,1,0,1,0,1
"App ID-75906","2014 Fall",24,3.69,NA,"2013-09-12","2014-02-10",NA,84404,0,NA,0,0,0,NA,NA,NA,NA,850.13,51730,57520,0.8464,NA,NA,NA,0,1,0,0,0,0,0,0
"App ID-75912","2014 Fall",0,3.57,NA,"2013-10-11",NA,NA,98107,0,41484,0,0,42428,"2014-02-19",NA,NA,NA,1196.17,71597,22772,0.8612,NA,NA,NA,0,0,0,1,0,0,1,1
"App ID-75916","2014 Fall",0,2.95,0,"2013-08-30","2014-01-07","2014-04-28",98103,0,41484,32870,29390,41620,"2014-02-17","2014-04-15",NA,NA,1194.17,76925,47559,0.8262,NA,NA,NA,1,1,0,1,1,1,0,0
"App ID-75917","2014 Fall",0,3.41,85,"2013-06-26","2013-12-16","2014-06-03",98057,0,41484,26040,16310,44904,"2014-02-17","2014-05-28",NA,NA,1189.19,42500,12187,0.4885,NA,NA,NA,0,0,0,1,1,1,0,0
"App ID-75918","2014 Fall",0,2.75,0,"2014-05-29",NA,"2014-06-26",98405,0,41484,26040,16310,44904,"2014-04-08","2014-06-16",NA,NA,1203.78,44787,23846,0.6754,NA,NA,NA,0,1,0,1,1,1,0,0
"App ID-75919","2014 Fall",23,3.19,0,"2013-10-07",NA,"2014-01-17",98388,0,41484,10780,7500,42431,"2014-03-13","2014-07-01",NA,NA,1210.27,57880,6784,0.7874,NA,NA,NA,0,0,0,1,1,0,0,1
"App ID-75920","2014 Fall",22,3.81,NA,"2013-10-11","2013-11-22",NA,54001,0,41484,36160,36160,44377,"2014-03-27","2014-04-02",NA,NA,236.82,51142,8160,0.9664,4,5e-04,NA,1,0,0,0,0,0,0,0
"App ID-75921","2014 Fall",30,3.85,NA,"2013-07-30",NA,"2013-08-26",54001,0,41484,22220,22220,24693,"2014-02-17","2014-03-17","2014-03-10","2014-04-02",236.82,51142,8160,0.9664,4,5e-04,NA,1,1,0,0,0,0,1,1
"App ID-75922","2014 Fall",22,3.73,NA,"2013-07-11",NA,"2013-12-16",54914,0,41484,17650,17650,22063,"2014-02-17","2014-03-17",NA,NA,440.13,49893,30563,0.8539,4,1e-04,NA,1,1,0,0,0,0,0,1
"App ID-75923","2014 Fall",21,3.53,NA,"2013-08-29",NA,NA,54856,0,NA,0,0,0,NA,NA,NA,NA,269.51,43824,1560,0.9404,NA,NA,NA,0,0,0,0,0,0,0,1
"App ID-75924","2014 Fall",23,2.99,NA,"2013-10-18","2014-01-28",NA,54721,0,NA,0,0,0,NA,NA,NA,NA,274.07,46058,1354,0.9719,NA,NA,NA,0,0,0,1,0,0,0,0
"App ID-75925","2014 Fall",30,3.95,98,"2013-08-21",NA,"2013-09-20",54540,0,41484,19070,19070,24017,"2014-03-04","2014-04-25","2014-03-10",NA,357.18,38500,917,0.9782,NA,NA,NA,1,0,0,0,1,0,1,1
"App ID-75926","2014 Fall",26,3.78,76,"2013-08-28",NA,"2013-10-10",54701,0,41484,16000,16000,0,"2014-02-17","2014-03-17",NA,NA,291.33,51240,41161,0.9215,27,7e-04,NA,1,0,0,0,1,0,1,1
"App ID-75927","2014 Fall",27,3.82,NA,"2013-10-24",NA,NA,54738,0,NA,0,0,0,NA,NA,NA,NA,300.02,59940,3057,0.9634,NA,NA,NA,0,0,0,0,0,0,0,1
"App ID-75928","2014 Fall",32,3.43,73,"2013-07-01",NA,"2014-05-05",53024,0,41484,26960,25380,40063,"2014-02-18","2014-06-25",NA,NA,494.54,69830,16866,0.9371,2,1e-04,NA,0,0,0,0,1,0,0,1
"App ID-75929","2014 Fall",28,3.97,NA,"2013-07-29",NA,NA,53146,0,NA,0,0,0,NA,NA,NA,NA,498.8,75240,7601,0.9475,NA,NA,68,0,0,0,1,0,0,1,1
"App ID-75930","2014 Fall",26,3.63,NA,"2013-10-07",NA,NA,54015,0,41484,21480,21480,31602,"2014-02-18","2014-03-17",NA,NA,244.55,70136,3416,0.9859,2,6e-04,NA,0,0,0,0,0,0,0,1
"App ID-75931","2014 Fall",23,3.79,NA,"2013-09-23",NA,NA,54016,0,NA,0,0,0,NA,NA,NA,NA,233,82120,31257,0.951,40,0.0013,NA,1,0,0,0,0,0,1,1
"App ID-75932","2014 Fall",29,3.71,NA,"2013-10-07","2014-02-17",NA,54016,0,41484,14500,14500,0,"2014-04-01","2014-04-02",NA,NA,233,82120,31257,0.951,40,0.0013,NA,0,0,0,0,0,0,1,1
"App ID-75933","2014 Fall",23,3.39,58,"2013-09-30","2013-11-19","2014-04-14",54016,0,41484,19580,19580,28352,"2014-03-11","2014-03-21",NA,NA,233,82120,31257,0.951,40,0.0013,NA,1,0,0,0,1,0,0,0
"App ID-75936","2014 Fall",22,3.19,NA,"2013-10-15","2013-12-02",NA,54601,0,41484,26070,22070,44674,"2014-02-17","2014-03-17",NA,NA,342.25,44443,50298,0.9226,20,4e-04,NA,0,0,0,0,0,0,0,0
"App ID-75937","2014 Fall",27,3.24,NA,"2013-09-09",NA,NA,54449,0,NA,0,0,0,NA,NA,NA,NA,351.88,50181,26117,0.9611,2,1e-04,NA,0,1,0,1,0,0,0,0
"App ID-75938","2014 Fall",25,3.8,NA,"2013-09-23",NA,NA,54751,0,NA,0,0,0,NA,NA,NA,NA,270,46375,25881,0.9269,24,9e-04,NA,1,0,0,1,0,0,1,1
"App ID-75939","2014 Fall",29,3.84,NA,"2013-10-11",NA,NA,54017,0,41484,0,0,32831,"2014-03-11",NA,"2014-03-10",NA,235.76,61266,16741,0.963,13,8e-04,NA,0,0,0,0,0,0,0,1
"App ID-75940","2014 Fall",27,3.99,NA,"2013-10-22",NA,NA,54139,0,41484,22500,22500,30274,"2014-03-11","2014-03-19",NA,NA,438.21,55045,3165,0.964,NA,NA,NA,0,0,0,0,0,0,0,0
"App ID-75941","2014 Fall",26,3.93,NA,"2013-10-22",NA,NA,54555,0,41484,39400,35400,44474,"2014-02-17","2014-03-17",NA,NA,314.11,43833,4765,0.962,NA,NA,NA,0,0,0,0,0,0,1,1
"App ID-75942","2014 Fall",32,4,NA,"2013-06-28",NA,NA,54022,0,41484,25080,21290,22419,"2014-02-17","2014-03-17","2014-03-10",NA,242.43,62681,21918,0.956,17,8e-04,NA,1,0,0,0,0,0,1,1
"App ID-75943","2014 Fall",31,4,99,"2013-08-28",NA,"2013-11-06",54022,0,41484,38170,38170,22288,"2014-04-09","2014-04-15","2014-03-10","2014-05-02",242.43,62681,21918,0.956,17,8e-04,NA,1,1,0,0,1,0,0,1
"App ID-75945","2014 Fall",26,3.82,92,"2013-10-15",NA,"2013-11-18",82801,0,41484,32000,32000,0,"2014-04-29","2014-05-21",NA,NA,511.05,55146,24674,0.9279,NA,NA,NA,0,0,0,1,1,0,1,1
"App ID-75946","2014 Fall",24,3.3,0,"2013-10-23","2013-12-10",NA,9822,0,41484,9500,9500,9437,"2014-02-25","2014-03-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1
"App ID-75948","2014 Fall",24,3.76,0,"2013-10-24","2013-10-27","2014-04-07",56560,0,NA,0,0,0,NA,NA,NA,NA,0.64,53139,41737,0.9084,951,0.0228,NA,0,0,0,0,1,0,1,1
"App ID-75949","2014 Fall",22,3.07,NA,"2013-10-08","2013-10-27",NA,55092,0,41484,9500,9500,5226,"2014-02-18","2014-03-28",NA,NA,208.82,80338,11374,0.9546,8,7e-04,NA,1,0,0,0,0,0,1,1
"App ID-75950","2014 Fall",31,3.99,NA,"2013-10-21",NA,"2014-02-14",56058,0,41484,0,0,42806,"2014-03-11",NA,"2014-03-10",NA,215.84,56114,5899,0.9366,8,0.0014,NA,1,0,0,0,0,0,0,1
